date,consommation
2017-03-02,3071445.0
2017-03-03,2983501.0
2017-03-04,2756200.0
2017-03-05,2776966.0
2017-03-06,3127999.0
2017-03-07,3188029.0
2017-03-08,3137394.0
2017-03-09,2923524.0
2017-03-10,2804529.0
2017-03-11,2495125.0
2017-03-12,2385754.0
2017-03-13,2740785.0
2017-03-14,2809361.0
2017-03-15,2760848.0
2017-03-16,2699790.0
2017-03-17,2662976.0
2017-03-18,2509708.0
2017-03-19,2337252.0
2017-03-20,2685058.0
2017-03-21,2779099.0
2017-03-22,2889949.0
2017-03-23,2914571.0
2017-03-24,2901341.0
2017-03-25,2548493.0
2017-03-26,2348833.0
2017-03-27,2588329.0
2017-03-28,2577958.0
2017-03-29,2536046.0
2017-03-30,2469812.0
2017-03-31,2407656.0
2017-04-01,2255300.0
2017-04-02,2195571.0
2017-04-03,2492513.0
2017-04-04,2515186.0
2017-04-05,2537916.0
2017-04-06,2582488.0
2017-04-07,2545013.0
2017-04-08,2193572.0
2017-04-09,1999458.0
2017-04-10,2316318.0
2017-04-11,2414128.0
2017-04-12,2448370.0
2017-04-13,2452257.0
2017-04-14,2403957.0
2017-04-15,2212001.0
2017-04-16,2087489.0
2017-04-17,2158194.0
2017-04-18,2543576.0
2017-04-19,2680458.0
2017-04-20,2726544.0
2017-04-21,2642866.0
2017-04-22,2304842.0
2017-04-23,2144591.0
2017-04-24,2457104.0
2017-04-25,2566488.0
2017-04-26,2747193.0
2017-04-27,2832071.0
2017-04-28,2787549.0
2017-04-29,2405469.0
2017-04-30,2208666.0
2017-05-01,2219792.0
2017-05-02,2580471.0
2017-05-03,2627863.0
2017-05-04,2600548.0
2017-05-05,2511648.0
2017-05-06,2257137.0
2017-05-07,2117429.0
2017-05-08,2184600.0
2017-05-09,2466220.0
2017-05-10,2446329.0
2017-05-11,2424426.0
2017-05-12,2374546.0
2017-05-13,2089321.0
2017-05-14,1946956.0
2017-05-15,2268646.0
2017-05-16,2285295.0
2017-05-17,2283454.0
2017-05-18,2297795.0
2017-05-19,2292366.0
2017-05-20,2056834.0
2017-05-21,1911935.0
2017-05-22,2227472.0
2017-05-23,2264741.0
2017-05-24,2264172.0
2017-05-25,1966478.0
2017-05-26,2067124.0
2017-05-27,1960469.0
2017-05-28,1860887.0
2017-05-29,2234709.0
2017-05-30,2283653.0
2017-05-31,2281928.0
2017-06-01,2296531.0
2017-06-02,2276426.0
2017-06-03,1994049.0
2017-06-04,1820186.0
2017-06-05,1902216.0
2017-06-06,2215295.0
2017-06-07,2251024.0
2017-06-08,2272512.0
2017-06-09,2253985.0
2017-06-10,2002731.0
2017-06-11,1885556.0
2017-06-12,2239841.0
2017-06-13,2317405.0
2017-06-14,2340002.0
2017-06-15,2364933.0
2017-06-16,2316191.0
2017-06-17,2053403.0
2017-06-18,1936723.0
2017-06-19,2344763.0
2017-06-20,2440930.0
2017-06-21,2471417.0
2017-06-22,2486252.0
2017-06-23,2385604.0
2017-06-24,2084189.0
2017-06-25,1928164.0
2017-06-26,2291660.0
2017-06-27,2350193.0
2017-06-28,2295287.0
2017-06-29,2259788.0
2017-06-30,2235109.0
2017-07-01,1998020.0
2017-07-02,1876914.0
2017-07-03,2229389.0
2017-07-04,2309084.0
2017-07-05,2348386.0
2017-07-06,2384271.0
2017-07-07,2387863.0
2017-07-08,2107514.0
2017-07-09,1932717.0
2017-07-10,2256591.0
2017-07-11,2304027.0
2017-07-12,2335433.0
2017-07-13,2301467.0
2017-07-14,1991245.0
2017-07-15,1963017.0
2017-07-16,1896372.0
2017-07-17,2292589.0
2017-07-18,2384801.0
2017-07-19,2379402.0
2017-07-20,2320774.0
2017-07-21,2270877.0
2017-07-22,2015351.0
2017-07-23,1876700.0
2017-07-24,2195283.0
2017-07-25,2243062.0
2017-07-26,2257057.0
2017-07-27,2254713.0
2017-07-28,2209019.0
2017-07-29,1979509.0
2017-07-30,1847183.0
2017-07-31,2109577.0
2017-08-01,2163194.0
2017-08-02,2186170.0
2017-08-03,2201334.0
2017-08-04,2177683.0
2017-08-05,1959756.0
2017-08-06,1799976.0
2017-08-07,2017472.0
2017-08-08,2027556.0
2017-08-09,2006390.0
2017-08-10,2004843.0
2017-08-11,1995195.0
2017-08-12,1843808.0
2017-08-13,1742991.0
2017-08-14,1916660.0
2017-08-15,1828553.0
2017-08-16,2013276.0
2017-08-17,2068629.0
2017-08-18,2076687.0
2017-08-19,1891999.0
2017-08-20,1785645.0
2017-08-21,2090002.0
2017-08-22,2175665.0
2017-08-23,2196881.0
2017-08-24,2216634.0
2017-08-25,2215021.0
2017-08-26,2005740.0
2017-08-27,1884776.0
2017-08-28,2263301.0
2017-08-29,2344720.0
2017-08-30,2335225.0
2017-08-31,2266156.0
2017-09-01,2222662.0
2017-09-02,1976263.0
2017-09-03,1873524.0
2017-09-04,2217563.0
2017-09-05,2286353.0
2017-09-06,2286788.0
2017-09-07,2281904.0
2017-09-08,2276296.0
2017-09-09,2009321.0
2017-09-10,1890829.0
2017-09-11,2247929.0
2017-09-12,2284057.0
2017-09-13,2351602.0
2017-09-14,2352031.0
2017-09-15,2335150.0
2017-09-16,2105116.0
2017-09-17,2022071.0
2017-09-18,2382292.0
2017-09-19,2443699.0
2017-09-20,2447320.0
2017-09-21,2403399.0
2017-09-22,2364803.0
2017-09-23,2094101.0
2017-09-24,1952211.0
2017-09-25,2301156.0
2017-09-26,2352169.0
2017-09-27,2358402.0
2017-09-28,2350976.0
2017-09-29,2312842.0
2017-09-30,2070174.0
2017-10-01,1981653.0
2017-10-02,2328488.0
2017-10-03,2367514.0
2017-10-04,2400942.0
2017-10-05,2430883.0
2017-10-06,2422341.0
2017-10-07,2217184.0
2017-10-08,2073718.0
2017-10-09,2401241.0
2017-10-10,2432686.0
2017-10-11,2431898.0
2017-10-12,2408451.0
2017-10-13,2367221.0
2017-10-14,2099159.0
2017-10-15,1965746.0
2017-10-16,2301406.0
2017-10-17,2360038.0
2017-10-18,2380109.0
2017-10-19,2379745.0
2017-10-20,2381486.0
2017-10-21,2152638.0
2017-10-22,2109204.0
2017-10-23,2509190.0
2017-10-24,2507756.0
2017-10-25,2466750.0
2017-10-26,2478711.0
2017-10-27,2457113.0
2017-10-28,2296110.0
2017-10-29,2221559.0
2017-10-30,2613812.0
2017-10-31,2781739.0
2017-11-01,2509454.0
2017-11-02,2696522.0
2017-11-03,2647307.0
2017-11-04,2394741.0
2017-11-05,2375845.0
2017-11-06,2935251.0
2017-11-07,3128067.0
2017-11-08,3164085.0
2017-11-09,3122455.0
2017-11-10,3042069.0
2017-11-11,2636904.0
2017-11-12,2521944.0
2017-11-13,3085337.0
2017-11-14,3233129.0
2017-11-15,3232157.0
2017-11-16,3233179.0
2017-11-17,3162915.0
2017-11-18,2923123.0
2017-11-19,2803541.0
2017-11-20,3190103.0
2017-11-21,3150916.0
2017-11-22,3039426.0
2017-11-23,2919416.0
2017-11-24,2894535.0
2017-11-25,2763132.0
2017-11-26,2895201.0
2017-11-27,3318832.0
2017-11-28,3356408.0
2017-11-29,3444098.0
2017-11-30,3582040.0
2017-12-01,3643900.0
2017-12-02,3481284.0
2017-12-03,3408121.0
2017-12-04,3572206.0
2017-12-05,3540701.0
2017-12-06,3565444.0
2017-12-07,3607404.0
2017-12-08,3488305.0
2017-12-09,3368184.0
2017-12-10,3183551.0
2017-12-11,3386404.0
2017-12-12,3550567.0
2017-12-13,3599130.0
2017-12-14,3461068.0
2017-12-15,3453198.0
2017-12-16,3266393.0
2017-12-17,3227563.0
2017-12-18,3492542.0
2017-12-19,3604234.0
2017-12-20,3567228.0
2017-12-21,3383885.0
2017-12-22,3193136.0
2017-12-23,2864915.0
2017-12-24,2796204.0
2017-12-25,2788579.0
2017-12-26,3029021.0
2017-12-27,3158510.0
2017-12-28,3324567.0
2017-12-29,3335398.0
2017-12-30,2874897.0
2017-12-31,2666089.0
2018-01-01,2702498.0
2018-01-02,3028942.0
2018-01-03,3060541.0
2018-01-04,3032121.0
2018-01-05,2991298.0
2018-01-06,2842902.0
2018-01-07,2820575.0
2018-01-08,3223912.0
2018-01-09,3296810.0
2018-01-10,3235446.0
2018-01-11,3288776.0
2018-01-12,3354716.0
2018-01-13,3166822.0
2018-01-14,3054651.0
2018-01-15,3391796.0
2018-01-16,3289549.0
2018-01-17,3383237.0
2018-01-18,3342474.0
2018-01-19,3303234.0
2018-01-20,3092928.0
2018-01-21,2848030.0
2018-01-22,3084615.0
2018-01-23,3114894.0
2018-01-24,3058855.0
2018-01-25,3123390.0
2018-01-26,3215316.0
2018-01-27,3064453.0
2018-01-28,2880276.0
2018-01-29,3159994.0
2018-01-30,3180791.0
2018-01-31,3238817.0
2018-02-01,3370255.0
2018-02-02,3479581.0
2018-02-03,3242638.0
2018-02-04,3184497.0
2018-02-05,3707089.0
2018-02-06,3778029.0
2018-02-07,3842355.0
2018-02-08,3851050.0
2018-02-09,3834077.0
2018-02-10,3474533.0
2018-02-11,3222480.0
2018-02-12,3569762.0
2018-02-13,3793352.0
2018-02-14,3746189.0
2018-02-15,3450655.0
2018-02-16,3303259.0
2018-02-17,3020092.0
2018-02-18,2994814.0
2018-02-19,3385394.0
2018-02-20,3378727.0
2018-02-21,3510340.0
2018-02-22,3691978.0
2018-02-23,3731110.0
2018-02-24,3472813.0
2018-02-25,3373178.0
2018-02-26,3930315.0
2018-02-27,4176588.0
2018-02-28,4300804.0
2018-03-01,4059949.0
2018-03-02,3690366.0
2018-03-03,3213037.0
2018-03-04,2979012.0
2018-03-05,3226358.0
2018-03-06,3211273.0
2018-03-07,3257912.0
2018-03-08,3253833.0
2018-03-09,3082583.0
2018-03-10,2656858.0
2018-03-11,2444561.0
2018-03-12,2883001.0
2018-03-13,2997601.0
2018-03-14,2996323.0
2018-03-15,2976583.0
2018-03-16,2937706.0
2018-03-17,2868524.0
2018-03-18,2963056.0
2018-03-19,3474695.0
2018-03-20,3568645.0
2018-03-21,3520830.0
2018-03-22,3460281.0
2018-03-23,3316235.0
2018-03-24,2894868.0
2018-03-25,2676640.0
2018-03-26,2979718.0
2018-03-27,3080125.0
2018-03-28,3011409.0
2018-03-29,3029074.0
2018-03-30,3031570.0
2018-03-31,2796401.0
2018-04-01,2633134.0
2018-04-02,2578205.0
2018-04-03,2773417.0
2018-04-04,2790700.0
2018-04-05,2812880.0
2018-04-06,2718302.0
2018-04-07,2330317.0
2018-04-08,2173033.0
2018-04-09,2540300.0
2018-04-10,2647205.0
2018-04-11,2692072.0
2018-04-12,2688891.0
2018-04-13,2610010.0
2018-04-14,2329724.0
2018-04-15,2172188.0
2018-04-16,2462922.0
2018-04-17,2452462.0
2018-04-18,2327709.0
2018-04-19,2271125.0
2018-04-20,2267351.0
2018-04-21,2007838.0
2018-04-22,1872591.0
2018-04-23,2180495.0
2018-04-24,2248795.0
2018-04-25,2290694.0
2018-04-26,2331104.0
2018-04-27,2333184.0
2018-04-28,2091811.0
2018-04-29,2057134.0
2018-04-30,2428310.0
2018-05-01,2198228.0
2018-05-02,2515495.0
2018-05-03,2487348.0
2018-05-04,2414219.0
2018-05-05,2099639.0
2018-05-06,1907317.0
2018-05-07,2115342.0
2018-05-08,1958325.0
2018-05-09,2109130.0
2018-05-10,1971765.0
2018-05-11,2118709.0
2018-05-12,2010966.0
2018-05-13,1995054.0
2018-05-14,2423001.0
2018-05-15,2448259.0
2018-05-16,2380265.0
2018-05-17,2356484.0
2018-05-18,2298132.0
2018-05-19,2033180.0
2018-05-20,1887317.0
2018-05-21,1953821.0
2018-05-22,2235443.0
2018-05-23,2258150.0
2018-05-24,2268980.0
2018-05-25,2265279.0
2018-05-26,1997443.0
2018-05-27,1866612.0
2018-05-28,2202692.0
2018-05-29,2244658.0
2018-05-30,2272382.0
2018-05-31,2271710.0
2018-06-01,2242294.0
2018-06-02,1977708.0
2018-06-03,1847460.0
2018-06-04,2204382.0
2018-06-05,2260211.0
2018-06-06,2273465.0
2018-06-07,2259839.0
2018-06-08,2242030.0
2018-06-09,1999666.0
2018-06-10,1874656.0
2018-06-11,2219041.0
2018-06-12,2245244.0
2018-06-13,2234529.0
2018-06-14,2254950.0
2018-06-15,2240723.0
2018-06-16,1982115.0
2018-06-17,1844749.0
2018-06-18,2189598.0
2018-06-19,2276113.0
2018-06-20,2320026.0
2018-06-21,2298583.0
2018-06-22,2219470.0
2018-06-23,1964610.0
2018-06-24,1851406.0
2018-06-25,2207814.0
2018-06-26,2289166.0
2018-06-27,2307091.0
2018-06-28,2308669.0
2018-06-29,2302270.0
2018-06-30,2085819.0
2018-07-01,1956513.0
2018-07-02,2296087.0
2018-07-03,2366284.0
2018-07-04,2363246.0
2018-07-05,2317005.0
2018-07-06,2289783.0
2018-07-07,2058485.0
2018-07-08,1940435.0
2018-07-09,2294132.0
2018-07-10,2341420.0
2018-07-11,2318445.0
2018-07-12,2331258.0
2018-07-13,2325409.0
2018-07-14,2027072.0
2018-07-15,1927112.0
2018-07-16,2242783.0
2018-07-17,2313421.0
2018-07-18,2335368.0
2018-07-19,2350084.0
2018-07-20,2296332.0
2018-07-21,2010678.0
2018-07-22,1890298.0
2018-07-23,2254017.0
2018-07-24,2341616.0
2018-07-25,2373790.0
2018-07-26,2393504.0
2018-07-27,2341082.0
2018-07-28,2027025.0
2018-07-29,1903927.0
2018-07-30,2207757.0
2018-07-31,2278053.0
2018-08-01,2282953.0
2018-08-02,2299011.0
2018-08-03,2288119.0
2018-08-04,2073277.0
2018-08-05,1943574.0
2018-08-06,2176123.0
2018-08-07,2201331.0
2018-08-08,2140461.0
2018-08-09,2076206.0
2018-08-10,2019515.0
2018-08-11,1872019.0
2018-08-12,1773874.0
2018-08-13,1971647.0
2018-08-14,2002106.0
2018-08-15,1858557.0
2018-08-16,2033221.0
2018-08-17,2025125.0
2018-08-18,1887637.0
2018-08-19,1813181.0
2018-08-20,2100254.0
2018-08-21,2183722.0
2018-08-22,2209479.0
2018-08-23,2204932.0
2018-08-24,2142084.0
2018-08-25,1917099.0
2018-08-26,1811189.0
2018-08-27,2145232.0
2018-08-28,2241076.0
2018-08-29,2246249.0
2018-08-30,2237792.0
2018-08-31,2215191.0
2018-09-01,1973264.0
2018-09-02,1861535.0
2018-09-03,2188546.0
2018-09-04,2262911.0
2018-09-05,2280288.0
2018-09-06,2274784.0
2018-09-07,2244045.0
2018-09-08,1986095.0
2018-09-09,1877563.0
2018-09-10,2215558.0
2018-09-11,2294800.0
2018-09-12,2306164.0
2018-09-13,2298865.0
2018-09-14,2256096.0
2018-09-15,1997372.0
2018-09-16,1884291.0
2018-09-17,2230375.0
2018-09-18,2281584.0
2018-09-19,2296672.0
2018-09-20,2293801.0
2018-09-21,2264333.0
2018-09-22,1994807.0
2018-09-23,1913313.0
2018-09-24,2230925.0
2018-09-25,2306279.0
2018-09-26,2334196.0
2018-09-27,2326479.0
2018-09-28,2282612.0
2018-09-29,2042893.0
2018-09-30,1954989.0
2018-10-01,2309455.0
2018-10-02,2430315.0
2018-10-03,2393419.0
2018-10-04,2368305.0
2018-10-05,2331143.0
2018-10-06,2048964.0
2018-10-07,1977527.0
2018-10-08,2330773.0
2018-10-09,2367690.0
2018-10-10,2352013.0
2018-10-11,2329627.0
2018-10-12,2298282.0
2018-10-13,2026893.0
2018-10-14,1916252.0
2018-10-15,2249699.0
2018-10-16,2314356.0
2018-10-17,2336390.0
2018-10-18,2336801.0
2018-10-19,2328010.0
2018-10-20,2096077.0
2018-10-21,2018907.0
2018-10-22,2404203.0
2018-10-23,2514982.0
2018-10-24,2516608.0
2018-10-25,2482532.0
2018-10-26,2541307.0
2018-10-27,2435041.0
2018-10-28,2528292.0
2018-10-29,3046958.0
2018-10-30,3081843.0
2018-10-31,2993416.0
2018-11-01,2581087.0
2018-11-02,2720599.0
2018-11-03,2683592.0
2018-11-04,2548067.0
2018-11-05,2747710.0
2018-11-06,2742489.0
2018-11-07,2825240.0
2018-11-08,2865098.0
2018-11-09,2802341.0
2018-11-10,2497760.0
2018-11-11,2345527.0
2018-11-12,2663366.0
2018-11-13,2719280.0
2018-11-14,2786435.0
2018-11-15,2796672.0
2018-11-16,2842416.0
2018-11-17,2703583.0
2018-11-18,2723163.0
2018-11-19,3288705.0
2018-11-20,3446566.0
2018-11-21,3445751.0
2018-11-22,3381782.0
2018-11-23,3283336.0
2018-11-24,2897317.0
2018-11-25,2833362.0
2018-11-26,3226461.0
2018-11-27,3293836.0
2018-11-28,3198143.0
2018-11-29,3085459.0
2018-11-30,3029743.0
2018-12-01,2813447.0
2018-12-02,2600141.0
2018-12-03,2823815.0
2018-12-04,2874807.0
2018-12-05,2966326.0
2018-12-06,2907284.0
2018-12-07,2917711.0
2018-12-08,2782907.0
2018-12-09,2660395.0
2018-12-10,3071980.0
2018-12-11,3276325.0
2018-12-12,3446089.0
2018-12-13,3604511.0
2018-12-14,3660525.0
2018-12-15,3442878.0
2018-12-16,3127054.0
2018-12-17,3321475.0
2018-12-18,3395390.0
2018-12-19,3270438.0
2018-12-20,3236436.0
2018-12-21,3082201.0
2018-12-22,2682902.0
2018-12-23,2550634.0
2018-12-24,2607894.0
2018-12-25,2620041.0
2018-12-26,3129237.0
2018-12-27,3301629.0
2018-12-28,3282641.0
2018-12-29,3132919.0
2018-12-30,2954834.0
2018-12-31,2995497.0
2019-01-01,2805929.0
2019-01-02,3174512.0
2019-01-03,3476636.0
2019-01-04,3601717.0
2019-01-05,3385226.0
2019-01-06,3249343.0
2019-01-07,3528488.0
2019-01-08,3479645.0
2019-01-09,3556860.0
2019-01-10,3718734.0
2019-01-11,3673595.0
2019-01-12,3291004.0
2019-01-13,2984817.0
2019-01-14,3267466.0
2019-01-15,3389755.0
2019-01-16,3500455.0
2019-01-17,3426850.0
2019-01-18,3598594.0
2019-01-19,3385535.0
2019-01-20,3227835.0
2019-01-21,3686836.0
2019-01-22,3810248.0
2019-01-23,3775642.0
2019-01-24,3854876.0
2019-01-25,3720508.0
2019-01-26,3240398.0
2019-01-27,3092718.0
2019-01-28,3545081.0
2019-01-29,3680419.0
2019-01-30,3706372.0
2019-01-31,3758765.0
2019-02-01,3549303.0
2019-02-02,3327984.0
2019-02-03,3298136.0
2019-02-04,3752285.0
2019-02-05,3614811.0
2019-02-06,3473804.0
2019-02-07,3387343.0
2019-02-08,3357595.0
2019-02-09,3007283.0
2019-02-10,2896482.0
2019-02-11,3347273.0
2019-02-12,3444632.0
2019-02-13,3449144.0
2019-02-14,3359222.0
2019-02-15,3212654.0
2019-02-16,2890105.0
2019-02-17,2703715.0
2019-02-18,3028401.0
2019-02-19,3105501.0
2019-02-20,3146316.0
2019-02-21,3089649.0
2019-02-22,2983146.0
2019-02-23,2647684.0
2019-02-24,2577420.0
2019-02-25,2902219.0
2019-02-26,2871616.0
2019-02-27,2821451.0
2019-02-28,2838759.0
2019-03-01,2847397.0
2019-03-02,2623072.0
2019-03-03,2492948.0
2019-03-04,2890997.0
2019-03-05,2970968.0
2019-03-06,2961256.0
2019-03-07,2931342.0
2019-03-08,2947005.0
2019-03-09,2644037.0
2019-03-10,2460188.0
2019-03-11,2931554.0
2019-03-12,3066184.0
2019-03-13,3084251.0
2019-03-14,3126016.0
2019-03-15,2954420.0
2019-03-16,2567715.0
2019-03-17,2524057.0
2019-03-18,2991645.0
2019-03-19,3017801.0
2019-03-20,2978040.0
2019-03-21,2883230.0
2019-03-22,2771068.0
2019-03-23,2470541.0
2019-03-24,2343277.0
2019-03-25,2739708.0
2019-03-26,2830117.0
2019-03-27,2824207.0
2019-03-28,2772936.0
2019-03-29,2671088.0
2019-03-30,2348261.0
2019-03-31,2219085.0
2019-04-01,2504208.0
2019-04-02,2591176.0
2019-04-03,2830678.0
2019-04-04,2944135.0
2019-04-05,2881368.0
2019-04-06,2587593.0
2019-04-07,2436017.0
2019-04-08,2718100.0
2019-04-09,2713830.0
2019-04-10,2729069.0
2019-04-11,2744193.0
2019-04-12,2746404.0
2019-04-13,2551325.0
2019-04-14,2507570.0
2019-04-15,2757731.0
2019-04-16,2699630.0
2019-04-17,2609190.0
2019-04-18,2471227.0
2019-04-19,2349584.0
2019-04-20,2077523.0
2019-04-21,1945948.0
2019-04-22,1974789.0
2019-04-23,2296785.0
2019-04-24,2364223.0
2019-04-25,2444465.0
2019-04-26,2460077.0
2019-04-27,2247083.0
2019-04-28,2226941.0
2019-04-29,2506994.0
2019-04-30,2460169.0
2019-05-01,2062357.0
2019-05-02,2392361.0
2019-05-03,2453417.0
2019-05-04,2337542.0
2019-05-05,2349942.0
2019-05-06,2647204.0
2019-05-07,2576630.0
2019-05-08,2273766.0
2019-05-09,2504238.0
2019-05-10,2476401.0
2019-05-11,2199619.0
2019-05-12,2098743.0
2019-05-13,2396851.0
2019-05-14,2384074.0
2019-05-15,2367010.0
2019-05-16,2361938.0
2019-05-17,2372749.0
2019-05-18,2141912.0
2019-05-19,2050725.0
2019-05-20,2362715.0
2019-05-21,2357365.0
2019-05-22,2318978.0
2019-05-23,2288012.0
2019-05-24,2249887.0
2019-05-25,1997032.0
2019-05-26,1888493.0
2019-05-27,2212074.0
2019-05-28,2281364.0
2019-05-29,2301008.0
2019-05-30,1992483.0
2019-05-31,2072420.0
2019-06-01,1955835.0
2019-06-02,1849921.0
2019-06-03,2174145.0
2019-06-04,2233127.0
2019-06-05,2247552.0
2019-06-06,2240496.0
2019-06-07,2226487.0
2019-06-08,1983127.0
2019-06-09,1856591.0
2019-06-10,1950211.0
2019-06-11,2260194.0
2019-06-12,2299289.0
2019-06-13,2277716.0
2019-06-14,2250300.0
2019-06-15,1987615.0
2019-06-16,1868779.0
2019-06-17,2197544.0
2019-06-18,2260577.0
2019-06-19,2258673.0
2019-06-20,2243414.0
2019-06-21,2212704.0
2019-06-22,1970923.0
2019-06-23,1875694.0
2019-06-24,2265994.0
2019-06-25,2369976.0
2019-06-26,2415395.0
2019-06-27,2447144.0
2019-06-28,2406478.0
2019-06-29,2168874.0
2019-06-30,2017360.0
2019-07-01,2303888.0
2019-07-02,2332114.0
2019-07-03,2341694.0
2019-07-04,2360045.0
2019-07-05,2375324.0
2019-07-06,2120487.0
2019-07-07,1970204.0
2019-07-08,2278705.0
2019-07-09,2274822.0
2019-07-10,2297651.0
2019-07-11,2317411.0
2019-07-12,2303608.0
2019-07-13,2049022.0
2019-07-14,1896945.0
2019-07-15,2206214.0
2019-07-16,2288217.0
2019-07-17,2309359.0
2019-07-18,2307964.0
2019-07-19,2296382.0
2019-07-20,2055508.0
2019-07-21,1940548.0
2019-07-22,2316664.0
2019-07-23,2426971.0
2019-07-24,2459896.0
2019-07-25,2455968.0
2019-07-26,2329124.0
2019-07-27,1971384.0
2019-07-28,1796521.0
2019-07-29,2093717.0
2019-07-30,2145198.0
2019-07-31,2135539.0
2019-08-01,2145489.0
2019-08-02,2121478.0
2019-08-03,1928531.0
2019-08-04,1833673.0
2019-08-05,2052553.0
2019-08-06,2080303.0
2019-08-07,2054796.0
2019-08-08,2084283.0
2019-08-09,2097263.0
2019-08-10,1883790.0
2019-08-11,1764349.0
2019-08-12,1934385.0
2019-08-13,1955378.0
2019-08-14,1968407.0
2019-08-15,1805235.0
2019-08-16,1912806.0
2019-08-17,1845573.0
2019-08-18,1778742.0
2019-08-19,2001879.0
2019-08-20,2052054.0
2019-08-21,2070748.0
2019-08-22,2088854.0
2019-08-23,2100647.0
2019-08-24,1936899.0
2019-08-25,1851402.0
2019-08-26,2189952.0
2019-08-27,2263376.0
2019-08-28,2275874.0
2019-08-29,2274123.0
2019-08-30,2260731.0
2019-08-31,2020983.0
2019-09-01,1883772.0
2019-09-02,2165709.0
2019-09-03,2233575.0
2019-09-04,2248086.0
2019-09-05,2227620.0
2019-09-06,2204636.0
2019-09-07,1955217.0
2019-09-08,1863242.0
2019-09-09,2199635.0
2019-09-10,2248596.0
2019-09-11,2255678.0
2019-09-12,2259582.0
2019-09-13,2229894.0
2019-09-14,1978678.0
2019-09-15,1874036.0
2019-09-16,2204954.0
2019-09-17,2248835.0
2019-09-18,2237799.0
2019-09-19,2231692.0
2019-09-20,2216898.0
2019-09-21,1971306.0
2019-09-22,1849227.0
2019-09-23,2155055.0
2019-09-24,2216051.0
2019-09-25,2250775.0
2019-09-26,2267490.0
2019-09-27,2229999.0
2019-09-28,1989055.0
2019-09-29,1900417.0
2019-09-30,2219007.0
2019-10-01,2279295.0
2019-10-02,2298405.0
2019-10-03,2371338.0
2019-10-04,2353321.0
2019-10-05,2092821.0
2019-10-06,1984087.0
2019-10-07,2323038.0
2019-10-08,2370620.0
2019-10-09,2393478.0
2019-10-10,2396861.0
2019-10-11,2352362.0
2019-10-12,2070640.0
2019-10-13,1942611.0
2019-10-14,2250331.0
2019-10-15,2327152.0
2019-10-16,2394344.0
2019-10-17,2400399.0
2019-10-18,2376784.0
2019-10-19,2145957.0
2019-10-20,2072098.0
2019-10-21,2434150.0
2019-10-22,2553623.0
2019-10-23,2520187.0
2019-10-24,2479311.0
2019-10-25,2445977.0
2019-10-26,2175132.0
2019-10-27,2107324.0
2019-10-28,2517479.0
2019-10-29,2604913.0
2019-10-30,2625645.0
2019-10-31,2597779.0
2019-11-01,2276037.0
2019-11-02,2224346.0
2019-11-03,2228067.0
2019-11-04,2600679.0
2019-11-05,2734051.0
2019-11-06,2781382.0
2019-11-07,2872145.0
2019-11-08,2965014.0
2019-11-09,2762725.0
2019-11-10,2672725.0
2019-11-11,2762045.0
2019-11-12,3103348.0
2019-11-13,3186859.0
2019-11-14,3284671.0
2019-11-15,3341530.0
2019-11-16,3064844.0
2019-11-17,2935636.0
2019-11-18,3305818.0
2019-11-19,3362554.0
2019-11-20,3420790.0
2019-11-21,3355839.0
2019-11-22,3170610.0
2019-11-23,2790967.0
2019-11-24,2685341.0
2019-11-25,2961310.0
2019-11-26,2935252.0
2019-11-27,2914725.0
2019-11-28,2923836.0
2019-11-29,2929583.0
2019-11-30,2845410.0
2019-12-01,2829342.0
2019-12-02,3282603.0
2019-12-03,3469312.0
2019-12-04,3535177.0
2019-12-05,3520558.0
2019-12-06,3468081.0
2019-12-07,2952232.0
2019-12-08,2777559.0
2019-12-09,3186660.0
2019-12-10,3352214.0
2019-12-11,3391388.0
2019-12-12,3401138.0
2019-12-13,3250466.0
2019-12-14,2885004.0
2019-12-15,2708436.0
2019-12-16,3006937.0
2019-12-17,2935836.0
2019-12-18,2956600.0
2019-12-19,2886470.0
2019-12-20,2825110.0
2019-12-21,2698675.0
2019-12-22,2634304.0
2019-12-23,2837363.0
2019-12-24,2675498.0
2019-12-25,2439764.0
2019-12-26,2783912.0
2019-12-27,2767418.0
2019-12-28,2715493.0
2019-12-29,2870870.0
2019-12-30,3165064.0
2019-12-31,3198360.0
2020-01-01,2917726.0
2020-01-02,3118396.0
2020-01-03,3063860.0
2020-01-04,2924715.0
2020-01-05,2906472.0
2020-01-06,3355422.0
2020-01-07,3289929.0
2020-01-08,3146202.0
2020-01-09,3060037.0
2020-01-10,3108121.0
2020-01-11,2980067.0
2020-01-12,2942091.0
2020-01-13,3255005.0
2020-01-14,3230000.0
2020-01-15,3160028.0
2020-01-16,3109897.0
2020-01-17,3108219.0
2020-01-18,3019346.0
2020-01-19,3067577.0
2020-01-20,3510365.0
2020-01-21,3593600.0
2020-01-22,3628785.0
2020-01-23,3609173.0
2020-01-24,3518984.0
2020-01-25,3202321.0
2020-01-26,2966908.0
2020-01-27,3274287.0
2020-01-28,3323533.0
2020-01-29,3283721.0
2020-01-30,3237872.0
2020-01-31,2967658.0
2020-02-01,2672256.0
2020-02-02,2528145.0
2020-02-03,2803121.0
2020-02-04,3049602.0
2020-02-05,3179945.0
2020-02-06,3281233.0
2020-02-07,3274005.0
2020-02-08,2888436.0
2020-02-09,2740055.0
2020-02-10,2965102.0
