date,consommation,temperature,precipitation,is_non_ouvre
2012-04-15,2488957.0,7.786666666666665,5.753333333333333,1
2012-04-16,2959052.0,6.790000000000001,2.006666666666667,0
2012-04-17,3041869.0,7.05,2.566666666666666,0
2012-04-18,2978090.0,8.846666666666666,5.370000000000002,0
2012-04-19,2918951.0,9.113333333333332,5.796666666666667,0
2012-04-20,2859699.0,9.116666666666667,3.5733333333333333,0
2012-04-21,2549559.0,9.66333333333333,5.653333333333333,1
2012-04-22,2409148.0,9.22,2.21,1
2012-04-23,2848812.0,8.873333333333331,7.266666666666665,0
2012-04-24,2904958.0,9.226666666666668,6.3966666666666665,0
2012-04-25,2897343.0,10.636666666666668,4.73,0
2012-04-26,2777831.0,12.86,3.613333333333333,0
2012-04-27,2676671.0,13.213333333333331,3.03,0
2012-04-28,2379924.0,14.716666666666663,10.083333333333334,1
2012-04-29,2189722.0,13.766666666666664,8.726666666666667,1
2012-04-30,2392479.0,12.166666666666666,7.586666666666667,0
2012-05-01,2114230.0,12.500000000000002,1.5100000000000005,1
2012-05-02,2501632.0,12.890000000000002,5.186666666666667,0
2012-05-03,2503557.0,13.62,0.4733333333333333,0
2012-05-04,2462717.0,13.44,4.163333333333333,0
2012-05-05,2227860.0,12.393333333333338,6.366666666666665,1
2012-05-06,2111593.0,11.896666666666668,3.15,1
2012-05-07,2314612.0,12.73,0.73,0
2012-05-08,2125009.0,14.263333333333332,3.3199999999999994,1
2012-05-09,2413753.0,16.880000000000003,2.786666666666667,0
2012-05-10,2402243.0,19.81666666666667,0.6000000000000001,0
2012-05-11,2360525.0,18.65666666666667,0.6066666666666667,0
2012-05-12,2081407.0,14.856666666666664,1.91,1
2012-05-13,1954270.0,12.719999999999995,0.8466666666666668,1
2012-05-14,2327423.0,12.846666666666666,0.5266666666666666,0
2012-05-15,2440167.0,11.496666666666666,1.903333333333333,0
2012-05-16,2487467.0,10.46,0.5433333333333333,0
2012-05-17,2149280.0,12.543333333333331,0.5433333333333332,1
2012-05-18,2243684.0,14.183333333333335,3.0200000000000005,0
2012-05-19,2109566.0,14.416666666666666,5.909999999999999,1
2012-05-20,2016267.0,14.106666666666666,13.719999999999995,1
2012-05-21,2477222.0,12.750000000000002,13.84333333333333,0
2012-05-22,2513984.0,14.236666666666665,9.523333333333332,0
2012-05-23,2420790.0,16.669999999999998,0.5,0
2012-05-24,2375659.0,19.33,0.3266666666666666,0
2012-05-25,2316128.0,20.69666666666667,0.31,0
2012-05-26,2009370.0,19.196666666666665,0.8333333333333335,1
2012-05-27,1828625.0,17.966666666666665,1.8833333333333333,1
2012-05-28,1905724.0,18.216666666666665,0.19,1
2012-05-29,2253950.0,18.88333333333333,0.1333333333333333,0
2012-05-30,2312690.0,19.01,0.8,0
2012-05-31,2316263.0,18.52333333333333,0.1566666666666666,0
2012-06-01,2287187.0,19.04,0.0466666666666666,0
2012-06-02,2009269.0,20.213333333333328,0.8333333333333334,1
2012-06-03,1853690.0,17.42,11.06333333333333,1
2012-06-04,2226376.0,15.413333333333332,1.3033333333333337,0
2012-06-05,2314026.0,15.256666666666668,1.5466666666666666,0
2012-06-06,2316699.0,17.06,3.223333333333333,0
2012-06-07,2324885.0,18.39333333333333,6.6466666666666665,0
2012-06-08,2270361.0,16.75333333333333,2.663333333333333,0
2012-06-09,1996252.0,15.223333333333336,0.6233333333333334,1
2012-06-10,1890661.0,15.436666666666667,6.959999999999998,1
2012-06-11,2246010.0,15.55666666666667,7.506666666666666,0
2012-06-12,2327483.0,14.326666666666664,5.1433333333333335,0
2012-06-13,2339867.0,14.410000000000004,4.069999999999999,0
2012-06-14,2323498.0,16.450000000000003,0.32,0
2012-06-15,2291487.0,18.38,1.5933333333333333,0
2012-06-16,2019938.0,18.66,2.4,1
2012-06-17,1859797.0,18.366666666666667,0.2866666666666667,1
2012-06-18,2242951.0,18.91333333333333,3.33,0
2012-06-19,2319039.0,18.91333333333333,4.396666666666666,0
2012-06-20,2323408.0,20.34,3.1933333333333342,0
2012-06-21,2332560.0,19.946666666666665,5.320000000000001,0
2012-06-22,2268104.0,17.50333333333333,0.24,0
2012-06-23,1986921.0,17.616666666666667,0.03,1
2012-06-24,1867829.0,18.22333333333333,2.0,1
2012-06-25,2265034.0,18.556666666666665,1.0699999999999998,0
2012-06-26,2363873.0,20.013333333333332,0.86,0
2012-06-27,2380985.0,22.653333333333325,0.06,0
2012-06-28,2399907.0,23.52,0.5466666666666666,0
2012-06-29,2321001.0,21.17,1.9366666666666668,0
2012-06-30,2041699.0,20.35333333333333,3.4866666666666664,1
2012-07-01,1874253.0,17.3,6.2,1
2012-07-02,2239294.0,17.17,1.8833333333333333,0
2012-07-03,2330612.0,19.486666666666668,0.1733333333333333,0
2012-07-04,2350615.0,20.41333333333333,2.33,0
2012-07-05,2345729.0,19.07,5.963333333333333,0
2012-07-06,2282992.0,18.363333333333337,4.12,0
2012-07-07,2016668.0,19.32,3.5366666666666675,1
2012-07-08,1863818.0,19.25333333333333,4.046666666666667,1
2012-07-09,2246595.0,19.12333333333333,0.2699999999999999,0
2012-07-10,2323472.0,18.866666666666667,1.09,0
2012-07-11,2325050.0,17.916666666666675,1.4266666666666667,0
2012-07-12,2338301.0,17.103333333333335,2.3633333333333337,0
2012-07-13,2314000.0,18.08,7.503333333333334,0
2012-07-14,1957171.0,17.79,3.67,1
2012-07-15,1862416.0,16.560000000000002,1.88,1
2012-07-16,2237647.0,16.983333333333334,0.09,0
2012-07-17,2329375.0,19.33333333333333,0.08,0
2012-07-18,2357580.0,20.93,0.0733333333333333,0
2012-07-19,2340855.0,19.49,0.26,0
2012-07-20,2296017.0,18.106666666666666,1.7633333333333334,0
2012-07-21,2009723.0,17.533333333333335,0.4999999999999999,1
2012-07-22,1859889.0,18.24000000000001,0.1966666666666666,1
2012-07-23,2227731.0,19.536666666666665,0.0,0
2012-07-24,2320761.0,21.52666666666666,0.0733333333333333,0
2012-07-25,2349257.0,23.47666666666667,0.0,0
2012-07-26,2368883.0,24.73666666666666,0.1566666666666666,0
2012-07-27,2298244.0,24.1,3.883333333333333,0
2012-07-28,1995252.0,21.12,4.916666666666667,1
2012-07-29,1828047.0,18.82,2.353333333333333,1
2012-07-30,2118039.0,18.750000000000004,1.45,0
2012-07-31,2185247.0,20.383333333333336,0.0633333333333333,0
2012-08-01,2191893.0,21.88666666666667,1.1366666666666667,0
2012-08-02,2178316.0,21.076666666666668,0.4666666666666666,0
2012-08-03,2134808.0,20.526666666666667,0.6666666666666667,0
2012-08-04,1919608.0,20.63666666666667,0.4066666666666666,1
2012-08-05,1772776.0,19.793333333333337,5.963333333333334,1
2012-08-06,1978150.0,18.60333333333334,2.56,0
2012-08-07,2013367.0,19.05,0.05,0
2012-08-08,2035601.0,20.523333333333333,0.02,0
2012-08-09,2068968.0,22.360000000000003,0.0133333333333333,0
2012-08-10,2071427.0,22.759999999999994,0.0466666666666666,0
2012-08-11,1908911.0,22.36,0.0066666666666666,1
2012-08-12,1780817.0,21.49333333333333,0.41,1
2012-08-13,2011997.0,21.42,0.2833333333333332,0
2012-08-14,2056951.0,22.46333333333333,0.7533333333333333,0
2012-08-15,1866876.0,23.12,1.5833333333333337,1
2012-08-16,2034267.0,21.33,3.1600000000000006,0
2012-08-17,2092384.0,24.066666666666663,0.04,0
2012-08-18,1968650.0,25.980000000000004,0.0033333333333333,1
2012-08-19,1853609.0,26.46,0.0533333333333333,1
2012-08-20,2167562.0,25.083333333333325,0.3933333333333333,0
2012-08-21,2246545.0,24.96333333333333,0.7333333333333335,0
2012-08-22,2214690.0,22.5,0.2033333333333333,0
2012-08-23,2214628.0,22.006666666666668,2.16,0
2012-08-24,2198966.0,21.69333333333333,4.626666666666666,0
2012-08-25,1962905.0,20.64666666666667,1.943333333333333,1
2012-08-26,1795122.0,18.78,0.2933333333333333,1
2012-08-27,2165044.0,20.383333333333336,0.0233333333333333,0
2012-08-28,2270961.0,20.933333333333334,2.0700000000000003,0
2012-08-29,2294684.0,20.84,2.6766666666666667,0
2012-08-30,2280595.0,18.60666666666667,6.243333333333333,0
2012-08-31,2228291.0,15.746666666666668,2.8166666666666678,0
2012-09-01,1972775.0,14.93,0.8700000000000002,1
2012-09-02,1849901.0,16.93,0.2299999999999999,1
2012-09-03,2233598.0,18.19,0.8100000000000002,0
2012-09-04,2313492.0,19.49333333333333,0.2699999999999999,0
2012-09-05,2331690.0,19.716666666666665,0.0866666666666666,0
2012-09-06,2332980.0,19.14666666666667,0.0,0
2012-09-07,2303067.0,19.36666666666666,0.0,0
2012-09-08,2022410.0,20.59666666666667,0.0,1
2012-09-09,1872192.0,21.193333333333328,0.1133333333333333,1
2012-09-10,2266969.0,21.113333333333337,0.4633333333333333,0
2012-09-11,2346560.0,19.526666666666664,4.34,0
2012-09-12,2320299.0,16.259999999999998,3.7266666666666666,0
2012-09-13,2305084.0,15.033333333333331,2.3633333333333337,0
2012-09-14,2282138.0,15.396666666666668,0.0466666666666666,0
2012-09-15,1992919.0,16.686666666666664,0.0333333333333333,1
2012-09-16,1857800.0,17.056666666666665,0.0,1
2012-09-17,2236240.0,18.16333333333333,0.0233333333333333,0
2012-09-18,2313664.0,17.303333333333335,1.6566666666666667,0
2012-09-19,2312221.0,15.04,0.7966666666666666,0
2012-09-20,2344814.0,14.366666666666667,0.02,0
2012-09-21,2350480.0,16.236666666666668,3.496666666666667,0
2012-09-22,2072615.0,16.583333333333332,1.7900000000000005,1
2012-09-23,1925550.0,18.92333333333334,1.356666666666667,1
2012-09-24,2293208.0,17.96333333333333,8.976666666666667,0
2012-09-25,2385578.0,15.763333333333332,8.186666666666666,0
2012-09-26,2422419.0,14.556666666666668,12.32666666666667,0
2012-09-27,2414648.0,14.056666666666665,1.8499999999999996,0
2012-09-28,2365389.0,14.446666666666667,0.1433333333333333,0
2012-09-29,2104846.0,14.036666666666669,7.173333333333333,1
2012-09-30,1988100.0,13.273333333333335,1.6499999999999997,1
2012-10-01,2375051.0,13.766666666666667,0.1833333333333333,0
2012-10-02,2424804.0,14.896666666666668,0.4066666666666666,0
2012-10-03,2443456.0,15.453333333333331,2.78,0
2012-10-04,2443435.0,15.53,5.096666666666667,0
2012-10-05,2383487.0,16.933333333333334,0.2633333333333333,0
2012-10-06,2111608.0,17.036666666666665,3.7933333333333343,1
2012-10-07,1985175.0,16.313333333333333,3.2,1
2012-10-08,2407852.0,16.176666666666666,7.073333333333333,0
2012-10-09,2440234.0,17.076666666666668,6.52,0
2012-10-10,2458430.0,16.09333333333333,2.983333333333333,0
2012-10-11,2461823.0,15.699999999999998,6.96,0
2012-10-12,2416066.0,14.060000000000004,2.2466666666666666,0
2012-10-13,2218402.0,11.913333333333332,3.246666666666667,1
2012-10-14,2170244.0,11.160000000000002,10.333333333333336,1
2012-10-15,2590569.0,10.009999999999998,1.4533333333333334,0
2012-10-16,2683836.0,11.46,1.6166666666666665,0
2012-10-17,2647414.0,14.74666666666667,4.093333333333333,0
2012-10-18,2573877.0,16.166666666666664,4.176666666666667,0
2012-10-19,2503459.0,16.576666666666664,11.096666666666666,0
2012-10-20,2214902.0,15.863333333333332,9.206666666666669,1
2012-10-21,2055731.0,16.700000000000003,8.6,1
2012-10-22,2400951.0,16.366666666666667,2.2666666666666666,0
2012-10-23,2476865.0,14.903333333333334,0.1766666666666666,0
2012-10-24,2526172.0,14.236666666666665,0.01,0
2012-10-25,2567741.0,13.693333333333335,1.09,0
2012-10-26,2618666.0,12.836666666666668,10.010000000000002,0
2012-10-27,2547980.0,7.426666666666667,6.929999999999998,1
2012-10-28,2599139.0,4.94,1.1366666666666667,1
2012-10-29,2992737.0,5.980000000000001,0.5866666666666667,0
2012-10-30,3030461.0,7.026666666666667,0.4866666666666667,0
2012-10-31,3000019.0,7.59,6.02,0
2012-11-01,2621606.0,9.243333333333334,4.503333333333333,1
2012-11-02,2760181.0,9.83,4.586666666666667,0
2012-11-03,2553576.0,11.316666666666668,5.48,1
2012-11-04,2448105.0,10.833333333333332,8.853333333333333,1
2012-11-05,2870597.0,9.296666666666669,2.9500000000000006,0
2012-11-06,3024513.0,7.67,2.04,0
2012-11-07,3068796.0,7.796666666666665,0.1699999999999999,0
2012-11-08,3063598.0,8.583333333333336,0.15,0
2012-11-09,3012885.0,9.8,2.206666666666666,0
2012-11-10,2616098.0,11.633333333333336,13.05,1
2012-11-11,2541732.0,8.620000000000001,3.23,1
2012-11-12,3039039.0,7.54,0.0266666666666666,0
2012-11-13,3102762.0,7.996666666666668,0.0266666666666666,0
2012-11-14,3142771.0,8.303333333333335,0.0,0
2012-11-15,3140812.0,8.376666666666669,0.0,0
2012-11-16,3105496.0,8.7,0.03,0
2012-11-17,2745933.0,10.38,1.3733333333333333,1
2012-11-18,2572105.0,10.093333333333334,3.5966666666666667,1
2012-11-19,2980211.0,9.320000000000002,0.0833333333333333,0
2012-11-20,3057621.0,8.933333333333335,0.1166666666666666,0
2012-11-21,3106923.0,9.213333333333336,1.4633333333333336,0
2012-11-22,3111034.0,8.489999999999998,0.05,0
2012-11-23,3071369.0,9.473333333333334,2.503333333333333,0
2012-11-24,2704725.0,11.033333333333331,0.82,1
2012-11-25,2502963.0,11.583333333333336,0.7233333333333334,1
2012-11-26,2942034.0,10.53,9.266666666666667,0
2012-11-27,3120338.0,7.436666666666666,9.433333333333334,0
2012-11-28,3247279.0,6.063333333333333,8.803333333333335,0
2012-11-29,3358068.0,4.973333333333333,3.546666666666668,0
2012-11-30,3437383.0,2.6499999999999995,0.5433333333333333,0
2012-12-01,3278968.0,2.243333333333333,0.2366666666666666,1
2012-12-02,3140008.0,3.376666666666668,1.6766666666666663,1
2012-12-03,3440403.0,6.069999999999999,7.23,0
2012-12-04,3426972.0,6.449999999999999,7.530000000000001,0
2012-12-05,3541006.0,4.470000000000001,4.433333333333334,0
2012-12-06,3669851.0,2.256666666666667,1.0533333333333332,0
2012-12-07,3701745.0,3.2433333333333323,6.713333333333335,0
2012-12-08,3355045.0,3.313333333333333,1.4500000000000004,1
2012-12-09,3255360.0,2.7266666666666666,0.5,1
2012-12-10,3571901.0,4.03,1.4633333333333334,0
2012-12-11,3719680.0,1.34,0.26,0
2012-12-12,3902217.0,-0.7333333333333332,0.06,0
2012-12-13,3849038.0,2.97,4.536666666666665,0
2012-12-14,3538029.0,7.913333333333332,9.94,0
2012-12-15,3013656.0,9.22,5.163333333333333,1
2012-12-16,2857902.0,8.580000000000002,3.763333333333333,1
2012-12-17,3216368.0,7.993333333333333,3.703333333333332,0
2012-12-18,3279587.0,7.056666666666668,1.993333333333333,0
2012-12-19,3314717.0,6.363333333333332,3.0033333333333343,0
2012-12-20,3314828.0,7.590000000000002,7.523333333333331,0
2012-12-21,3159740.0,7.766666666666665,3.02,0
2012-12-22,2885635.0,8.56,7.593333333333333,1
2012-12-23,2591786.0,11.010000000000002,1.1766666666666663,1
2012-12-24,2655192.0,10.453333333333331,0.6033333333333333,0
2012-12-25,2427733.0,10.336666666666666,2.356666666666668,1
2012-12-26,2749788.0,8.773333333333333,2.063333333333333,0
2012-12-27,2844924.0,9.41,7.286666666666667,0
2012-12-28,2831918.0,8.976666666666667,0.7433333333333334,0
2012-12-29,2673362.0,9.153333333333334,1.1800000000000002,1
2012-12-30,2647813.0,7.996666666666666,0.2866666666666667,1
2012-12-31,2794897.0,7.866666666666668,1.456666666666667,0
2013-01-01,2618244.0,7.533333333333332,6.846666666666665,1
2013-01-02,3096087.0,5.339999999999999,0.6366666666666667,0
2013-01-03,3199251.0,6.8666666666666645,0.1333333333333333,0
2013-01-04,3131892.0,7.963333333333332,0.0933333333333333,0
2013-01-05,2887296.0,7.490000000000001,0.0266666666666666,1
2013-01-06,2810018.0,7.173333333333333,0.0133333333333333,1
2013-01-07,3257590.0,6.516666666666668,0.0,0
2013-01-08,3431906.0,5.1433333333333335,0.0,0
2013-01-09,3501397.0,4.6033333333333335,0.45,0
2013-01-10,3437686.0,5.8966666666666665,3.61,0
2013-01-11,3362049.0,5.959999999999998,3.1533333333333338,0
2013-01-12,3163767.0,4.536666666666666,2.7066666666666674,1
2013-01-13,3102816.0,3.36,2.6466666666666674,1
2013-01-14,3656732.0,1.976666666666666,2.6366666666666663,0
2013-01-15,3764909.0,2.263333333333333,5.539999999999998,0
2013-01-16,3817454.0,0.2466666666666665,5.81,0
2013-01-17,4011921.0,-1.636666666666667,0.4633333333333332,0
2013-01-18,4081044.0,-0.7666666666666668,3.3966666666666665,0
2013-01-19,3666978.0,2.3833333333333333,7.516666666666667,1
2013-01-20,3472311.0,2.106666666666667,8.873333333333333,1
2013-01-21,3754379.0,2.3633333333333337,2.856666666666668,0
2013-01-22,3779337.0,2.9033333333333333,2.136666666666667,0
2013-01-23,3753570.0,2.536666666666667,2.99,0
2013-01-24,3768548.0,1.9166666666666667,1.7866666666666664,0
2013-01-25,3900894.0,0.2266666666666667,0.13,0
2013-01-26,3564364.0,2.393333333333333,4.003333333333334,1
2013-01-27,3251390.0,5.040000000000001,5.693333333333334,1
2013-01-28,3488720.0,6.133333333333334,4.023333333333334,0
2013-01-29,3425088.0,8.426666666666666,2.683333333333334,0
2013-01-30,3215000.0,10.803333333333333,2.173333333333334,0
2013-01-31,3218696.0,8.870000000000001,0.4766666666666667,0
2013-02-01,3171954.0,9.333333333333334,10.446666666666664,0
2013-02-02,3069090.0,5.35,6.656666666666666,1
2013-02-03,3150131.0,3.246666666666667,0.5033333333333333,1
2013-02-04,3370296.0,7.273333333333336,2.056666666666666,0
2013-02-05,3438202.0,6.593333333333333,5.806666666666667,0
2013-02-06,3595901.0,4.23,6.356666666666667,0
2013-02-07,3694639.0,2.8100000000000005,2.043333333333333,0
2013-02-08,3618797.0,2.023333333333333,2.3366666666666664,0
2013-02-09,3454693.0,1.2733333333333334,2.0333333333333337,1
2013-02-10,3335448.0,2.463333333333333,7.743333333333335,1
2013-02-11,3577580.0,3.5466666666666664,7.283333333333333,0
2013-02-12,3699788.0,2.483333333333333,2.023333333333333,0
2013-02-13,3710993.0,1.78,0.4799999999999999,0
2013-02-14,3696175.0,3.663333333333334,3.0600000000000005,0
2013-02-15,3464893.0,5.376666666666668,1.1866666666666663,0
2013-02-16,3184425.0,4.303333333333334,0.0166666666666666,1
2013-02-17,3081298.0,3.853333333333333,0.2799999999999999,1
2013-02-18,3405926.0,4.2,0.2533333333333333,0
2013-02-19,3501034.0,4.246666666666667,0.03,0
2013-02-20,3497927.0,3.806666666666666,0.0033333333333333,0
2013-02-21,3687636.0,1.8733333333333333,0.19,0
2013-02-22,3792640.0,-0.0999999999999999,0.1533333333333333,0
2013-02-23,3751974.0,-1.3133333333333328,0.4366666666666666,1
2013-02-24,3617665.0,-0.2633333333333333,1.31,1
2013-02-25,3849197.0,1.0633333333333337,2.5200000000000005,0
2013-02-26,3817881.0,1.8766666666666667,0.8066666666666666,0
2013-02-27,3756260.0,3.0133333333333336,0.0766666666666666,0
2013-02-28,3680047.0,3.666666666666667,0.2699999999999999,0
2013-03-01,3664954.0,4.099999999999999,0.7166666666666667,0
2013-03-02,3355343.0,3.9933333333333327,0.0,1
2013-03-03,3116604.0,4.420000000000001,0.0,1
2013-03-04,3325221.0,6.646666666666665,0.08,0
2013-03-05,3202560.0,9.12,2.44,0
2013-03-06,3091256.0,9.703333333333337,8.729999999999999,0
2013-03-07,2989464.0,10.67,3.1866666666666656,0
2013-03-08,2914021.0,10.776666666666667,8.556666666666668,0
2013-03-09,2623382.0,9.723333333333333,1.7366666666666668,1
2013-03-10,2583439.0,8.186666666666666,2.06,1
2013-03-11,3169441.0,6.563333333333333,6.016666666666668,0
2013-03-12,3464251.0,3.886666666666666,5.203333333333334,0
2013-03-13,3658569.0,1.06,1.3333333333333333,0
2013-03-14,3641398.0,1.1,1.116666666666667,0
2013-03-15,3618149.0,1.7866666666666664,0.68,0
2013-03-16,3244888.0,4.826666666666666,2.3100000000000005,1
2013-03-17,2978513.0,6.266666666666668,8.559999999999999,1
2013-03-18,3360425.0,5.579999999999999,6.656666666666664,0
2013-03-19,3350198.0,6.286666666666666,2.1966666666666663,0
2013-03-20,3287253.0,6.700000000000001,3.89,0
2013-03-21,3260464.0,6.826666666666666,1.4199999999999997,0
2013-03-22,3070750.0,9.286666666666669,0.7033333333333334,0
2013-03-23,2752524.0,9.076666666666666,2.7333333333333334,1
2013-03-24,2706765.0,7.913333333333333,5.140000000000001,1
2013-03-25,3141131.0,6.736666666666665,1.0066666666666668,0
2013-03-26,3246541.0,5.870000000000001,0.55,0
2013-03-27,3263252.0,5.673333333333333,0.3433333333333334,0
2013-03-28,3282511.0,5.826666666666667,4.433333333333334,0
2013-03-29,3276812.0,5.673333333333332,2.833333333333334,0
2013-03-30,3007398.0,6.426666666666667,7.083333333333333,1
2013-03-31,2859758.0,5.006666666666667,0.8066666666666666,1
2013-04-01,2886579.0,5.516666666666668,3.5,1
2013-04-02,3181652.0,6.7733333333333325,1.24,0
2013-04-03,3186349.0,6.510000000000002,0.1933333333333333,0
2013-04-04,3267973.0,6.623333333333332,4.396666666666667,0
2013-04-05,3279184.0,6.133333333333334,2.823333333333333,0
2013-04-06,3029914.0,5.513333333333333,2.1933333333333334,1
2013-04-07,2794847.0,6.243333333333334,0.2033333333333333,1
2013-04-08,3082997.0,7.373333333333335,3.256666666666668,0
2013-04-09,3074411.0,8.549999999999999,7.0100000000000025,0
2013-04-10,2984736.0,10.229999999999997,4.183333333333333,0
2013-04-11,2873480.0,12.070000000000002,9.120000000000005,0
2013-04-12,2800460.0,10.896666666666668,4.48,0
2013-04-13,2481268.0,11.559999999999995,0.9933333333333332,1
2013-04-14,2134529.0,15.376666666666669,0.04,1
2013-04-15,2401201.0,14.333333333333336,0.6033333333333334,0
2013-04-16,2459188.0,14.253333333333332,0.13,0
2013-04-17,2413213.0,16.220000000000002,0.01,0
2013-04-18,2395168.0,13.750000000000004,0.23,0
2013-04-19,2485800.0,10.246666666666666,2.123333333333333,0
2013-04-20,2356792.0,8.426666666666668,2.396666666666667,1
2013-04-21,2232935.0,9.353333333333335,0.44,1
2013-04-22,2565246.0,10.2,0.2499999999999999,0
2013-04-23,2570829.0,11.666666666666664,0.0833333333333333,0
2013-04-24,2478132.0,13.833333333333336,0.0,0
2013-04-25,2390991.0,16.13666666666667,0.3366666666666667,0
2013-04-26,2424094.0,12.976666666666668,5.623333333333333,0
2013-04-27,2342416.0,7.909999999999999,12.3,1
2013-04-28,2327440.0,7.659999999999998,2.6566666666666663,1
2013-04-29,2687438.0,9.27,5.239999999999999,0
2013-04-30,2694212.0,11.143333333333334,9.003333333333334,0
2013-05-01,2230292.0,12.236666666666666,7.7233333333333345,1
2013-05-02,2520556.0,12.249999999999998,4.446666666666667,0
2013-05-03,2504071.0,12.32,3.99,0
2013-05-04,2213652.0,12.51333333333333,0.9633333333333332,1
2013-05-05,2014448.0,13.55666666666667,0.5266666666666666,1
2013-05-06,2316050.0,14.550000000000002,0.8033333333333332,0
2013-05-07,2312809.0,15.29,0.7966666666666666,0
2013-05-08,2013767.0,15.359999999999996,3.773333333333333,1
2013-05-09,1974148.0,14.093333333333334,3.8533333333333335,1
2013-05-10,2162649.0,12.43,2.476666666666667,0
2013-05-11,2091399.0,12.28,0.8966666666666666,1
2013-05-12,2014554.0,11.616666666666664,1.1700000000000002,1
2013-05-13,2399559.0,12.436666666666664,0.33,0
2013-05-14,2467437.0,13.086666666666671,1.0566666666666664,0
2013-05-15,2489819.0,11.98,7.916666666666669,0
2013-05-16,2555397.0,10.346666666666668,7.5733333333333315,0
2013-05-17,2516280.0,10.796666666666663,4.369999999999999,0
2013-05-18,2265107.0,11.383333333333333,13.536666666666664,1
2013-05-19,2132077.0,11.453333333333337,6.823333333333332,1
2013-05-20,2246177.0,11.113333333333337,6.790000000000002,1
2013-05-21,2605355.0,11.973333333333334,6.59,0
2013-05-22,2600234.0,12.170000000000003,3.073333333333333,0
2013-05-23,2619743.0,10.686666666666666,2.733333333333334,0
2013-05-24,2714824.0,8.610000000000001,3.66,0
2013-05-25,2411450.0,9.443333333333332,3.693333333333334,1
2013-05-26,2205941.0,10.463333333333336,0.4799999999999999,1
2013-05-27,2459458.0,12.553333333333333,0.4733333333333333,0
2013-05-28,2526894.0,11.976666666666665,8.526666666666666,0
2013-05-29,2591408.0,10.526666666666666,3.94,0
2013-05-30,2616476.0,11.363333333333332,6.459999999999999,0
2013-05-31,2546444.0,12.476666666666668,6.356666666666666,0
2013-06-01,2182623.0,13.98,1.8766666666666671,1
2013-06-02,1982996.0,13.82,0.4133333333333334,1
2013-06-03,2331209.0,13.639999999999995,0.1433333333333333,0
2013-06-04,2357913.0,14.140000000000004,0.1866666666666666,0
2013-06-05,2335485.0,16.57666666666666,0.2066666666666666,0
2013-06-06,2318740.0,18.54,0.7599999999999999,0
2013-06-07,2276359.0,19.25333333333333,1.3066666666666669,0
2013-06-08,2001323.0,17.56333333333333,7.513333333333333,1
2013-06-09,1871936.0,15.55,7.36,1
2013-06-10,2242001.0,15.446666666666664,1.366666666666667,0
2013-06-11,2302514.0,16.56333333333333,0.5866666666666666,0
2013-06-12,2313750.0,18.79,0.3199999999999999,0
2013-06-13,2309469.0,17.51333333333334,5.366666666666666,0
2013-06-14,2269308.0,16.119999999999997,0.3466666666666666,0
2013-06-15,1996549.0,17.580000000000002,0.15,1
2013-06-16,1853985.0,18.706666666666663,0.1466666666666666,1
2013-06-17,2260791.0,21.42,3.286666666666667,0
2013-06-18,2338780.0,21.139999999999997,7.856666666666667,0
2013-06-19,2340092.0,20.563333333333336,6.513333333333333,0
2013-06-20,2322924.0,18.156666666666677,7.846666666666666,0
2013-06-21,2272793.0,16.833333333333336,2.18,0
2013-06-22,1999014.0,16.969999999999995,0.43,1
2013-06-23,1870357.0,16.12,1.39,1
2013-06-24,2238330.0,14.553333333333333,1.1866666666666668,0
2013-06-25,2299350.0,14.886666666666672,0.1866666666666666,0
2013-06-26,2299912.0,15.66666666666667,0.0733333333333333,0
2013-06-27,2308533.0,15.746666666666668,0.9200000000000004,0
2013-06-28,2286186.0,15.526666666666667,1.3266666666666669,0
2013-06-29,2021629.0,16.486666666666665,2.7533333333333334,1
2013-06-30,1864836.0,17.746666666666666,0.0433333333333333,1
2013-07-01,2235258.0,18.54333333333334,0.1866666666666666,0
2013-07-02,2311294.0,19.136666666666667,1.6266666666666667,0
2013-07-03,2325724.0,17.993333333333332,5.963333333333333,0
2013-07-04,2322326.0,18.226666666666667,0.4233333333333332,0
2013-07-05,2299410.0,19.91333333333333,0.0366666666666666,0
2013-07-06,2034717.0,21.56666666666667,0.07,1
2013-07-07,1885324.0,22.78666666666667,0.0933333333333333,1
2013-07-08,2290696.0,23.03666666666667,0.31,0
2013-07-09,2374044.0,23.133333333333333,0.4433333333333333,0
2013-07-10,2383423.0,22.506666666666664,0.76,0
2013-07-11,2358559.0,20.70333333333333,0.3866666666666666,0
2013-07-12,2326897.0,20.913333333333338,0.15,0
2013-07-13,2052717.0,21.336666666666662,0.17,1
2013-07-14,1887491.0,22.106666666666676,0.1833333333333333,1
2013-07-15,2287696.0,22.84666666666666,0.0666666666666666,0
2013-07-16,2367098.0,23.166666666666668,0.29,0
2013-07-17,2370711.0,23.300000000000008,1.443333333333333,0
2013-07-18,2368154.0,22.926666666666662,2.3433333333333337,0
2013-07-19,2338376.0,22.83333333333333,2.36,0
2013-07-20,2073311.0,23.79666666666666,0.6466666666666667,1
2013-07-21,1930139.0,25.146666666666672,0.4299999999999999,1
2013-07-22,2334008.0,25.66,0.7200000000000001,0
2013-07-23,2388969.0,24.43666666666667,1.5766666666666669,0
2013-07-24,2372044.0,23.386666666666667,2.0400000000000005,0
2013-07-25,2393774.0,24.246666666666663,0.5233333333333333,0
